date,state,statename,positive,death,totaltestresults,death_pos,pos_test,statefips,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hospitalized,total,posneg,deathincrease,hospitalizedincrease,negativeincrease,positiveincrease,totaltestresultsincrease,lockdown,d_State_of_emergency,d_K_12_schools,d_day_cares,d_banned_visitors_to_nursing_,d_homeshelter,d_non_essential_businesses,d_Reopen_businesses,d_facemask_ind,d_facemask_employe,d_restaurants_except_take_o,d_gyms,d_movie_theaters,d_waive_oneweek_unin,d_freezing_utility_shut_offs,d_Froze_mortgage_payments,religious,open_liquor,firearms_open,waive_worksearch_unin,expand_elegib_unin_quarant,expand_elegib_unin_school,extend_time_unin,Paid_sick_leave,pop_density_per_square_mi,pop_2018_,Number_Homeless__2019_,Percent_Unemployed__2018_,percent_poverty_federal,percent_risk_illness,All_cause_deaths_2018,fips,mobility_index,google_grocery_pharmacy,google_parks,google_residential,google_retail_recreation,google_transit_stations,google_workplace,TotalHospitalBeds,TotalICUBeds,AvailableHospitalBeds,PotentiallyAvailableHospitalB,AvailableICUBeds,PotentiallyAvailableICUBeds,AdultPopulation,Population65,governorpoliticalaffiliation,statesenatemajoritypoliticalaffi,statehousemajoritypoliticalaffil,stateattorneygeneralpoliticalaff,stateinsurancecommissionerpoliti,paidfamilyleave,paidsickleave,anypaidtimeoff,governor,numberofregisteredvotersinthousa,registeredvotersasashareofthevot,numberofindividualswhovotedintho,individualswhovotedasashareofthe,unemployed,propertytaxes,salesandgrossreceiptstaxes,licensetaxes,incometaxes,othertaxes,totaltax,averagemonthlysnapparticipants,atriskadultsofseriousillnessifin,shareofadultsunderage60atriskofs,olderadultsasashareofallatriskad,white,black,hispanic,americanindianalaskanative,asian,nativehawaiianotherpacificisland,twoormoreraces,children018povertyrate,adults1964povertyrate,adults65povertyrate,povertyrate,children018,adults1925,adults2634,adults3554,adults5564,adults65,totalresidents,stategeneralfundsmedicaidexpendi,stategeneralandotherfundsmedicai,federalfundsmedicaidexpenditures,totalstatemedicaidexpenditures,irscollections,adults1964,medicarebeneficiariesasashareoft,expensesperinpatientday,employerhealthinsurancecoverage,nongrouphealthinsurancecoverage,medicaidhealthinsurancecoverage,medicarehealthinsurancecoverage,militaryhealthinsurancecoverage,uninsuredhealthinsurancecoverage,healthspendingpercapita,hospitalcare,physicianandotherprofessionalser,prescriptiondrugsandothermedical,nursinghomecare,dentalservices,homehealthcare,medicaldurables,otherhealthresidentialandpersona,totalhealthspending,individuals,peopleinfamilieswithchildren,totalpeopleexperiencinghomelessn,medianannualhouseholdincome,professionalsmanagersadultworker,otheroccupationsadultworkers,atleast1fulltimeworker,parttimeworkers,nonworkers,totalgrossstateproduct,malepopulation,femalepopulation,adultswithchildren,adultswithnochildren,percapitastatespending,totalstateexpendituresinmillions,communitysupervision,incarcerated,totalpopulationinusadultcorrecti,citizen,noncitizen,trumpelectoralvote,clintonelectoralvote,trumpshareofpopularvote2016,clintonshareofpopularvote20,othersshareofpopularvote201,trumpstate,whitedeathshare,blackafricanamericadeathshare,americanindianalaskdeathshare,asiandeathshare,hispaniclatinodeathshare,otherdeathshare,whitedeathshunw,blackafricanamericadeathshunw,americanindianalaskdeathshunw,asiandeathshunw,hispaniclatinodeathshunw,otherdeathshunw,whitedeathshw,blackafricanamericadeathshw,americanindianalaskdeathshw,asiandeathshw,hispaniclatinodeathshw,otherdeathshw,tot_pop,tot_pop_lockdown,share_pop_lockdown,weight,tmp,weighted_mobility_index
3/25/20,NJ,New Jersey,4402,62,14854,.014084507,.29635116,34,10452,,,,,,,,,B,3/24/2020 01:30,,14854,14854,18,0,2127,727,2854,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1021.27,8908520,8862,4.9,9.5,34.6,75765,34,0,-27.407307,-31.829399,26.77672,-51.158417,-64.428207,-56.557381,2857,258,913,1884.8572,116.14286,187.28572,968738.4285714285,189145.2857142857,Democrat,Democrat,Democrat,Appointed,Appointed,Yes,Yes,Yes,Phil Murphy (D),4297,.6860000000000001,3384,.54,.031,5016,15424507,1542213,17273498,1119812,35365046,760303,39.8,15,73.40000000000001,.55,.13,.21,.01,.1,,.02,.14,.08,.08,.09,.23,.08,.11,.27,.14,.16,8728300,.12,.13,.6,.24,138976784,.88,.18,2786,.57,.06,.17,.13,0,.07,8859,.329,.308,.153,.064,.047,.028,.017,.054,79066,6048,3350,9398,80088,.41,.59,.85,.07,.08,622003,.49,.51,.35,.65,6839,60775,155700,32000,186300,.9,.1,,14,41.35038665002945,55.4530844496942,3.196528900276352,0,65.900002,8.8999996,0,8.3000002,16.700001,.2,54.900002,12.9,.1,9.8000002,20.6,1.6,51.400002,12.2,.1,12.7,22.1,1.4,318498592,146739904,.46072388,.027404517,0,21.591461
3/25/20,NY,New York,30811,285,103479,.0092499433,.29775125,36,72668,,4079,3805,,,,,,B,3/25/2020 11:45,3805,103479,103479,75,571,7063,5146,12209,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,358.21,19542209,92091,5,13.6,36.9,157183,36,0,-22.521563,-37.894463,25.950674,-55.85704,-65.788223,-57.580296,5010.2002,430.79999,1100.3,3055.3999,158.60001,294.70001,1495503.5,288184.8,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Andrew Cuomo (D),8553,.625,6775,.495,.039,,26399319,1771629,56356425,4013726,88541099,2796620,39.7,14.8,73.59999999999999,.55,.14,.19,.01,.09,,.03,.19,.12,.12,.14,.22,.09,.13,.26,.14,.16,19016900,.2,.21,.65,.36,281220376,.9,.19,2877,.49,.06,.26,.13,0,.05,9778,.372,.222,.147,.063,.037,.049,.014,.096,192809,39827,52070,91897,64894,.38,.62,.79,.09,.12,1668866,.48,.52,.31,.69,8384,163744,142400,74400,212100,.9,.1,,29,36.51562752138784,59.00605094229808,4.478321536314072,0,68.599998,13.4,0,5,12.1,.89999998,73,8.8000002,.30000001,4.3000002,11.7,1.8,61.599998,10.8,.2,7.3000002,18.700001,1.5,318498592,146739904,.46072388,.059707955,0,21.591461
3/25/20,OH,Ohio,704,10,14764,.014204546,.047683556,39,14060,,,182,,74,,,,B,3/25/2020 14:00,182,14764,14764,2,37,13920,140,14060,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,260.77,11689442,10345,4.9,13.9,39.8,124264,39,18,-19.668333,100.41624,19.452993,-43.189053,-27.167053,-47.540649,2796.8999,363.5,1122.4,1959.5,131.39999,247.39999,896696.1,183971.1,Republican,Republican,Republican,Republican,Appointed,No,No,No,Mike DeWine (R),6062,.702,4538,.525,.042,,18086156,2269604,8707947,66333,29130040,1421366,43.4,17.4,72.59999999999999,.79,.12,.04,.01,.02,,.03,.19,.13,.09,.14,.23,.09,.12,.25,.14,.17,11355900,.22,.19,.74,.38,140891209,.82,.2,2829,.52,.05,.21,.15,.01,.06,8712,.437,.231,.118,.07,.036,.03,.015,.062,101013,6929,3320,10249,54021,.36,.64,.79,.08,.12,675905,.49,.51,.33,.67,5968,69684,256400,71000,326200,.98,.02,18,,51.68765067578619,43.55807627672002,4.75427304749379,1,,,,,,,,,,,,,,,,,,,318498592,146739904,.46072388,.035654474,.64178056,21.591461
3/25/20,PA,Pennsylvania,1127,11,12320,.0097604264,.091477275,42,11193,,,,,,,,,A,3/25/2020 12:00,,12320,12320,4,0,2550,276,2826,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,278.09,12807060,13199,4.9,12.2,39.8,134702,42,1,-23.210604,-29.51317,22.519962,-48.44603,-54.495655,-52.036446,2477.7856,274.71429,895.71429,1686.6428,108.85714,191.78572,773819.4285714285,166412.4285714286,Democrat,Republican,Republican,Democrat,Appointed,No,No,No,Tom Wolf (D),6469,.6830000000000001,5173,.546,.04,34399,21034252,2721979,15287269,1631646,40709545,1818589,43.8,16.7,74.2,.76,.1,.08,.01,.04,,.02,.17,.12,.08,.12,.22,.08,.12,.25,.14,.18,12388100,.27,.23,.62,.36,136268950,.83,.21,2525,.52,.05,.2,.16,.01,.06,9258,.369,.246,.145,.084,.034,.026,.014,.081,118419,8163,5349,13512,59195,.37,.63,.8100000000000001,.07,.11,783168,.49,.51,.33,.6800000000000001,6633,84909,291600,82400,368100,.97,.03,20,,48.18333631228592,47.46494918966543,4.351714498048652,1,70.900002,18.200001,0,4.5,5,1.4,76.099998,10.8,.1,3.5999999,7.5999999,1.7,57.200001,23.299999,.2,6.5,10.9,1.9,318498592,,,.038895305,.038895305,21.591461
3/25/20,TX,Texas,974,12,13494,.012320329,.072180226,48,12520,,,,,,,,,A,3/25/2020 12:30,,13494,13494,3,0,1763,564,2327,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,106.86,28701845,25848,4.9,14.9,34.8,202211,48,28,-12.87298,-6.3966613,19.508121,-38.72596,-37.159824,-44.268578,2528.5908,324,994.5,1761.6364,115.63636,219.86363,932096.8181818182,148796.7727272727,Republican,Republican,Republican,Republican,Appointed,No,No,No,Greg Abbott (R),11634,.633,8886,.484,.034,,51462209,3635024,,5231610,60328843,3895207,36.5,15.2,68.8,.41,.12,.4,.01,.05,.01,.02,.21,.13,.11,.15,.27,.09,.13,.26,.11,.13,28024000,.22,.17,.55,.29,280048364,.83,.14,2604,.47,.06,.17,.1,.02,.18,6998,.386,.272,.153,.044,.041,.04,.015,.048,188559,19199,6111,25310,59206,.36,.64,.83,.07,.11,1802511,.49,.51,.37,.63,4024,115208,482900,218500,681900,.89,.11,36,,52.23468557933538,43.23525798101196,4.530056439652652,1,,,,,,,,,,,,,,,,,,,318498592,,,.087987833,2.4636593,21.591461
3/25/20,WA,Washington,3339,159,61268,.047619049,.05449827,53,57929,,,,,,,,,A,3/24/2020 21:06,,61268,61268,13,0,4588,462,5050,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,105.69,7535591,21577,4.3,10.3,35.1,56877,53,5,-16.117283,6.4113836,20.748598,-44.111366,-53.860695,-51.829132,1936.3334,238,680.16669,1308.3334,81.5,159.66667,892926.5,166454.8333333333,Democrat,Democrat,Democrat,Democrat,Democrat,Yes,Yes,Yes,Jay Inslee (D),3852,.737,3234,.619,.046,2769520,20323086,2070930,,1411353,26574889,877244,39.6,14.2,74.7,.6800000000000001,.04,.13,.01,.09,.01,.05,.13,.1,.07,.1,.23,.08,.14,.26,.13,.16,7368000,.19,.14,.64,.27,90404108,.9,.18,3552,.52,.06,.21,.13,.02,.07,7913,.391,.302,.101,.058,.063,.024,.017,.044,55819,16424,5880,22304,70979,.4,.6,.8100000000000001,.09,.11,565831,.5,.5,.34,.66,6117,46021,100600,30400,127000,.92,.08,,8,36.83268018663746,52.53868006182659,10.62863975153594,0,80.199997,2.9000001,.40000001,10.4,5.4000001,.69999999,68,3.9000001,1.3,9.1000004,12.9,4.8000002,61.099998,6.0999999,.69999999,17.6,10.2,4.4000001,318498592,146739904,.46072388,.023133541,.1156677,21.591461
3/26/20,CA,California,3006,65,20386,.02162342,.14745414,6,17380,57400,,,,,,,,B,3/25/2020 17:00,,77786,20386,12,0,1459,651,2110,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,241.65,39557045,151278,5.5,12.8,33.3,268818,6,13,-17.328821,-28.328114,22.926567,-42.079613,-53.071823,-50.933521,2836.4167,337.70834,941.04169,1888.6666,139.58333,238.70833,1237806.75,213178.75,Democrat,Democrat,Democrat,Democrat,Democrat,Yes,Yes,Yes,Gavin Newsom (D),15690,.615,13240,.519,.04,2837386,53846346,10504521,107640534,188097,175016884,3949535,37,13.9,72.59999999999999,.37,.05,.39,.01,.15,.01,.03,.17,.12,.11,.13,.24,.09,.14,.26,.12,.14,38745900,.18,.18,.58,.32,456555954,.89,.16,3532,.47,.07,.26,.11,.01,.07,7549,.365,.291,.127,.051,.05,.039,.012,.066,291989,109008,20964,129972,71805,.36,.64,.8,.09,.11,2997733,.49,.51,.33,.67,6834,269667,333300,202700,536100,.87,.13,,55,31.61711467898836,61.72638863699762,6.656496684014022,0,48.099998,8,.40000001,16.299999,26.5,.80000001,36.799999,5.5999999,.40000001,14.7,39.299999,3.0999999,28.9,7.3000002,.2,16,45.200001,2.4000001,318498592,156615392,.49173024,.12165172,1.5814723,21.057159
3/26/20,CO,Colorado,1086,19,8064,.017495396,.13467261,8,6978,,230,148,,,,,,A,3/25/2020 18:00,148,8064,8064,8,64,189,174,363,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,54.72,5695564,9619,3.9,9.6,31.3,38526,8,2,-23.895418,3.7354689,22.042313,-50.155617,-56.443741,-53.454197,1476.4286,185,631,1053.7142,73.14286,129.14285,616074.4285714285,104889,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,No,Jared Polis  (D),2645,.656,2342,.581,.027,,5712243,816832,8170466,102722,14802263,449824,36.4,12.8,74.40000000000001,.6800000000000001,.04,.22,.01,.03,.01,.03,.12,.09,.07,.1,.24,.09,.14,.26,.13,.14,5555200,.25,.13,.54,.24,58707795,.85,.16,3045,.52,.07,.18,.12,.02,.08,6804,.403,.283,.1,.057,.062,.028,.023,.043,36398,7607,3250,10857,69117,.42,.58,.83,.08,.09,371750,.5,.5,.34,.66,6996,39815,90900,32100,121900,.95,.05,,9,43.25097734122184,48.15651271271941,8.592509946058749,0,76.5,2.5999999,0,5.1999998,15.7,0,67.900002,4,.60000002,3.3,21.700001,2.4000001,65.300003,5.6999998,.5,3.8,22,2.7,318498592,156615392,.49173024,.017441835,.034883671,21.057159
3/26/20,CT,Connecticut,1012,21,6637,.020750988,.15247853,9,5625,,125,,,,,,,A,3/26/2020 16:00,,6637,6637,2,0,602,137,739,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,644.54,3572665,3033,5.5,10.4,36,31230,9,14,-14.385034,54.671234,21.284069,-41.159904,-48.241081,-48.101421,2344.6667,247,577,1460.6666,99.333336,173.33333,970847.3333333334,197252.6666666667,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Ned Lamont (D),1726,.6800000000000001,1370,.54,.036,,7699557,476434,10511490,393994,19081475,387329,40.8,14,76.40000000000001,.66,.1,.17,.01,.05,,.02,.14,.1,.08,.1,.22,.08,.11,.27,.15,.17,3466300,.24,.19,.58,.24,53729155,.89,.19,2836,.54,.05,.21,.14,.01,.05,9859,.337,.254,.15,.087,.048,.03,.014,.08,35413,2280,1696,3976,74168,.41,.59,.82,.09,.1,275727,.49,.51,.34,.66,9282,33152,44700,15000,59600,.9300000000000001,.07,,7,40.92691437881478,54.56630109670987,4.506784524475354,0,,,,,,,,,,,,,,,,,,,318498592,156615392,.49173024,.01088325,.15236551,21.057159
3/26/20,FL,Florida,2355,28,26096,.011889596,.090243712,12,23741,1443,,406,,,,,,A,3/26/2020 11:00,406,27539,26096,6,90,8367,673,9040,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,323.9,21299325,28328,5.2,13.6,42.1,205426,12,28,-14.392344,-34.045563,17.271091,-40.13324,-51.135334,-41.476559,3161.4119,378.41177,1086.1177,2123.8235,124.29412,251.11765,971567.3529411765,234945.1176470588,Republican,Republican,Republican,Republican,Appointed,No,No,No,Ron DeSantis (R),9435,.627,7918,.526,.032,,38456615,2123462,2426900,2954227,45961204,3347518,46.5,17.9,74.90000000000001,.53,.15,.26,.01,.03,0,.02,.19,.12,.1,.13,.21,.08,.12,.25,.14,.21,20843500,.19,.22,.54,.32,205694126,.87,.21,2213,.4,.1,.18,.17,.02,.13,8076,.338,.309,.153,.061,.041,.036,.029,.032,160624,21443,9587,31030,52594,.35,.65,.79,.08,.13,1039236,.49,.52,.29,.71,3696,78523,218600,149800,366000,.91,.09,29,,49.02194141659074,47.82331580580505,3.154742777604211,1,64.099998,15.7,0,2.7,17,.40000001,53.5,15.5,.30000001,2.8,26.1,1.7,36.099998,19.200001,.2,2.7,40.5,1.3,318498592,,,.065442987,1.8324037,21.057159
3/26/20,GA,Georgia,1525,48,8926,.03147541,.1708492,13,7401,,,473,,,,,,A,3/26/2020 12:00,473,8926,8926,8,79,2469,278,2747,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,177.02,10519475,10443,4.8,14.3,36.2,85202,13,39,-8.1372938,3.006402,17.91684,-34.324997,-42.634075,-42.606201,3123,368.85715,954.42859,2038.5714,104.28571,236.57143,1071144.714285714,182897,Republican,Republican,Republican,Republican,Appointed,No,No,No,Brian Kemp (R),4840,.662,4084,.5590000000000001,.035,927590,9132965,719422,12648079,174454,23602510,1556452,39.5,16.8,69,.52,.31,.1,.01,.04,.01,.02,.2,.13,.1,.14,.26,.09,.12,.27,.12,.14,10212800,.12,.09,.52,.21,92804948,.85,.16,1845,.49,.06,.17,.12,.02,.14,6587,.371,.308,.143,.045,.048,.025,.02,.039,66447,6943,2556,9499,56183,.37,.63,.8100000000000001,.07,.12,592153,.48,.52,.34,.66,4889,51394,,91400,,.94,.06,16,,50.771326054771,45.63998335736082,3.588690587868177,1,,,,,,,,,,,,,,,,,,,318498592,,,.032065447,1.2505524,21.057159
3/26/20,IL,Illinois,2538,26,16631,.010244287,.15260658,17,14093,,,,,,,,,A,3/26/2020 00:00,,16631,16631,7,0,1749,673,2422,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,220,12741080,10199,5.5,12.1,36.2,110022,17,11,-14.332747,-27.852402,22.272266,-47.003231,-54.69162,-50.211224,1988.1538,238.92308,805.0769,1396.5385,96,167.46153,646116.9230769231,119004.6923076923,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,No,J.B. Pritzker (D),6068,.6780000000000001,4740,.53,.039,59589,18699777,2751479,17883834,462390,39857069,1826011,39.7,15.1,72.90000000000001,.61,.14,.17,.01,.06,0,.02,.16,.11,.09,.12,.24,.09,.12,.26,.13,.15,12438400,.15,.17,.77,.31,161189282,.89,.18,2636,.54,.06,.19,.13,.01,.07,8262,.409,.268,.122,.063,.043,.026,.015,.053,106306,6752,3891,10643,62992,.38,.62,.82,.08,.1,865310,.49,.51,.34,.66,5720,72784,143400,60800,204200,.9300000000000001,.07,,20,38.76175307382528,55.8253666987933,5.412880227381429,0,,,,,,,,,,,,,,,,,,,318498592,156615392,.49173024,.039053235,.42958558,21.057159
3/26/20,IN,Indiana,645,17,4651,.026356589,.13867985,18,4006,,,,,,,,,B,3/25/2020 12:59,,4651,4651,3,0,1127,168,1295,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,183.74,6691878,5471,4.4,13.1,39.9,65693,18,20,-18.751501,37.408211,19.91288,-43.354801,-26.903524,-45.4506,1949.5555,261.22223,866.44446,1408,107.66666,184.44444,563305.8888888889,109219.3333333333,Republican,Republican,Republican,Republican,Appointed,No,No,No,Eric Holcomb (R),3131,.653,2364,.493,.032,12927,12119558,749114,6514797,1483,19397879,617032,42.8,18.9,69,.79,.09,.07,.01,.02,,.02,.18,.13,.08,.13,.25,.09,.12,.25,.13,.16,6487100,.14,.16,.6,.34,58698927,.79,.19,2591,.54,.05,.18,.15,.01,.08,8300,.421,.251,.135,.07,.04,.02,.019,.045,54741,3776,1482,5258,54181,.34,.66,.8100000000000001,.07,.12,366801,.49,.51,.35,.65,5021,33621,116700,43200,159900,.97,.03,11,,56.94003344841128,37.77483968675205,5.285126864836681,1,,,,,,,,,,,,,,,,,,,318498592,156615392,.49173024,.020367751,.40735501,21.057159
3/26/20,LA,Louisiana,2305,83,18029,.036008678,.12784958,22,15724,,676,,,,239,,,A,3/26/2020 15:00,,18029,18029,18,0,6068,510,6578,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,88.97,4659978,2941,6.4,18.6,42.1,46048,22,38,-11.796985,-14.381596,18.068684,-39.336472,-38.691936,-43.132877,1448.4,157.2,633.79999,1041.1,64,110.5,366874.5,68457.10000000001,Democrat,Republican,Republican,Republican,Republican,No,No,No,John Bel Edwards (D),2263,.6800000000000001,1656,.498,.043,60172,6864723,393129,3604434,435228,11357686,867342,43.2,20,67.2,.59,.32,.05,.01,.02,,.02,.26,.17,.13,.19,.25,.09,.12,.25,.13,.15,4519300,.19,.16,.67,.36,41982123,.89,.19,2030,.42,.05,.29,.13,.02,.08,7815,.39,.25,.161,.051,.037,.036,.012,.061,36324,2540,519,3059,46145,.34,.66,.75,.08,.17,257288,.48,.52,.32,.6800000000000001,6707,31252,71000,45400,111000,.98,.02,8,,58.0886846535688,38.44956609851397,3.461749247917233,1,48.200001,45.799999,0,1.8,4.1999998,0,58.599998,32.299999,.60000002,1.8,5.1999998,1.5,48.700001,36.099998,.40000001,3.4000001,10,1.4,318498592,156615392,.49173024,.014189388,.53919673,21.057159
3/26/20,MA,Massachusetts,2318,42,23645,.018119069,.098033413,25,21327,,,219,,,,,,B,3/26/2020 12:30,219,23645,23645,9,116,3248,579,3827,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,653.98,6902149,18471,4.8,10,34.6,59152,25,3,-16.756901,42.771893,25.025768,-47.271931,-68.096779,-56.346355,4450.6665,507,1157.6666,2804,184.66667,346,1758300,342405.3333333333,Republican,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Charlie Baker (R),3345,.6800000000000001,2731,.5550000000000001,.029,7197,9022362,1154719,18689278,781247,29654803,770566,39,12.7,77.2,.71,.07,.12,.01,.07,,.03,.12,.1,.09,.1,.21,.09,.13,.26,.14,.17,6659900,.26,.22,.5600000000000001,.29,117998443,.91,.19,3038,.55,.06,.23,.13,.01,.03,10559,.372,.243,.118,.068,.046,.063,.015,.073,71274,6811,13257,20068,77385,.44,.5600000000000001,.8100000000000001,.09,.1,569488,.49,.51,.32,.6800000000000001,8300,57125,63600,19400,82900,.92,.08,,11,32.80835814000768,60.00506459158761,7.186577268404708,0,88.699997,2.0999999,0,2.0999999,5.1999998,2.0999999,71.400002,7.1999998,.2,7,12.3,1.9,67.099998,7.9000001,.1,8.8999996,14.1,1.9,318498592,156615392,.49173024,.020910297,.062730893,21.057159
3/26/20,MI,Michigan,7767,60,18072,.0077249901,.42978087,26,10305,,,,,,,,,D,3/26/2020 11:00,,18072,18072,17,0,2768,707,3475,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,103.36,9995915,8575,5.3,14.1,41.2,98903,26,0,-24.742506,11.585767,24.694477,-56.047447,-50.930992,-58.522068,1607.4667,181.60001,585.20001,1096.4,64.333336,123,499343.4,101479.5333333333,Democrat,Republican,Republican,Democrat,Appointed,No,No,Yes,Gretchen Whitmer (D),5453,.734,4418,.595,.042,2161275,14692735,1948194,11333887,372270,30508361,1281862,43.3,17.3,72.5,.75,.14,.05,0,.03,,.03,.19,.14,.09,.14,.23,.09,.12,.25,.14,.17,9770000,.27,.14,.59,.3,83256186,.87,.21,2400,.51,.05,.22,.15,.01,.05,8055,.404,.249,.137,.059,.047,.036,.031,.034,79874,5209,3142,8351,54909,.35,.65,.78,.09,.13,527096,.49,.51,.33,.67,5671,56614,,56500,,.97,.03,16,,47.49756421999615,47.27453095086684,5.227904829137013,1,67,26.6,0,3.2,2.2,1,74.900002,13.8,.60000002,3.3,5.1999998,2.3,63.799999,23.1,.30000001,5.6999998,4.8000002,2.2,318498592,156615392,.49173024,.030675175,0,21.057159
3/26/20,NJ,New Jersey,6876,81,20537,.011780105,.33481035,34,13661,,1080,,,,,,,B,3/25/2020 14:00,,20537,20537,19,0,3209,2474,5683,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1021.27,8908520,8862,4.9,9.5,34.6,75765,34,3,-19.889385,52.033497,25.670563,-46.05024,-61.871197,-56.656605,2857,258,913,1884.8572,116.14286,187.28572,968738.4285714285,189145.2857142857,Democrat,Democrat,Democrat,Appointed,Appointed,Yes,Yes,Yes,Phil Murphy (D),4297,.6860000000000001,3384,.54,.031,5016,15424507,1542213,17273498,1119812,35365046,760303,39.8,15,73.40000000000001,.55,.13,.21,.01,.1,,.02,.14,.08,.08,.09,.23,.08,.11,.27,.14,.16,8728300,.12,.13,.6,.24,138976784,.88,.18,2786,.57,.06,.17,.13,0,.07,8859,.329,.308,.153,.064,.047,.028,.017,.054,79066,6048,3350,9398,80088,.41,.59,.85,.07,.08,622003,.49,.51,.35,.65,6839,60775,155700,32000,186300,.9,.1,,14,41.35038665002945,55.4530844496942,3.196528900276352,0,65.900002,8.8999996,0,8.3000002,16.700001,.2,54.900002,12.9,.1,9.8000002,20.6,1.6,51.400002,12.2,.1,12.7,22.1,1.4,318498592,156615392,.49173024,.027404517,.082213551,21.057159
3/26/20,NV,Nevada,420,10,5117,.023809524,.082079343,32,4697,,,,,,,,,A,3/26/2020 11:00,,5117,5117,4,0,446,99,545,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,27.44,3034392,7169,5.6,12.9,36.1,24715,32,10,-16.066042,-43.024403,20.333975,-41.676384,-55.466114,-51.611862,3025.5,583.5,874,1949.5,145,364.5,1155473.5,224711,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,Yes,Steve Sisolak (D),1277,.618,1006,.487,.041,317136,7329456,661240,,849204,9157036,439941,39.7,14.8,73.5,.49,.09,.29,.01,.08,.01,.04,.17,.12,.1,.13,.24,.08,.13,.27,.13,.16,2983400,.17,.09,.62,.26,23317912,.83,.17,1991,.48,.05,.19,.14,.02,.11,6714,.354,.32,.144,.037,.052,.035,.021,.036,19020,7058,486,7544,58003,.3,.7,.79,.09,.12,169310,.5,.5,.31,.69,4711,14262,19000,20200,39200,.9,.1,,6,45.50069531760242,47.91782367811904,6.581481004278536,0,,,,,,,,,,,,,,,,,,,318498592,,,.0093670748,.093670748,21.057159
3/26/20,NY,New York,37258,385,122104,.010333351,.30513334,36,84846,,5327,6844,1290,,,,,B,3/26/2020 16:59,6844,122104,122104,100,3039,12178,6447,18625,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,358.21,19542209,92091,5,13.6,36.9,157183,36,0,-17.330286,.53136849,25.154253,-52.293045,-64.299637,-57.566795,5010.2002,430.79999,1100.3,3055.3999,158.60001,294.70001,1495503.5,288184.8,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Andrew Cuomo (D),8553,.625,6775,.495,.039,,26399319,1771629,56356425,4013726,88541099,2796620,39.7,14.8,73.59999999999999,.55,.14,.19,.01,.09,,.03,.19,.12,.12,.14,.22,.09,.13,.26,.14,.16,19016900,.2,.21,.65,.36,281220376,.9,.19,2877,.49,.06,.26,.13,0,.05,9778,.372,.222,.147,.063,.037,.049,.014,.096,192809,39827,52070,91897,64894,.38,.62,.79,.09,.12,1668866,.48,.52,.31,.69,8384,163744,142400,74400,212100,.9,.1,,29,36.51562752138784,59.00605094229808,4.478321536314072,0,68.599998,13.4,0,5,12.1,.89999998,73,8.8000002,.30000001,4.3000002,11.7,1.8,61.599998,10.8,.2,7.3000002,18.700001,1.5,318498592,156615392,.49173024,.059707955,0,21.057159
