Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020
Switzerland,CHE,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/ch/flat/64.png,8513227,8.513227463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0167806093,.0167806093,.0167806093,.0335612185,.0335612185,.0503418259,.0671224371,.0503418259,.1678060889,.2013673037,.2013673037,.2013673037,.4027346075,.4027346075,.6208825111,.7215662003,1.040397763,1.409571171,1.778744578,1.594157815,2.097576141,2.517091274,2.970167875,3.171535015,3.389683008,4.010565758,5.21876955,5.621504307,5.789309978,6.04101944,6.745804787,6.963953018,6.812927246,6.510876179,6.829708099,6.913610935,6.896830559,6.208825588,6.561218262,6.259167194,5.923554897,5.772529602,5.587943077,5.453698158,5.571162224,4.816034794,4.883157253,5.101305008,4.53076458,4.49720335,4.396519661,3.876320601,3.641392231,3.960223675,3.70851469,3.473586082,3.154754639,2.768800497,2.735239267,2.550652504,1.996892452,1.61093843,1.493474245,1.224984527,1.157862067,1.141081452,1.191423297,1.023617148,1.208203912,1.090739608,1.040397763,.9229335189,.8222498298,.8054692149,.6880049706,.4027346075,.3691734076,.4362958372,.4195152223,.4362958372,.4195152223,.453076452,.4027346075,.4195152223,.3523927927,.2684897482,.2349285334,.2349285334,.1174642667,.0839030445,.0671224371,.0335612185,.0335612185,.0335612185,.0167806093,.0503418259,.2349285334,.2517091334,.2684897482,.2852703631,.2852703631,.2852703631,.2684897482,.3356121778,.3356121778,.318831563,.3020509779,.3020509779,.3020509779,.2852703631,.0335612185,.0335612185,.0335612185,.1006836519,.1006836519,.1006836519,.1006836519,.1174642667,.1174642667,.1174642667,.0503418259,.0503418259,.0503418259,.0503418259,.0503418259,.0167806093,.0167806093,.0167806093,.0503418259,.0503418259,.0503418259,.0335612185,.0335612185,.0503418259,.0503418259,.0167806093,.0167806093,.0503418259,.0671224371,.0671224371,.1006836519,.1342448741,.1342448741,.1342448741
Canada,CAN,Americas,Northern America,,.,.,.,Americas,https://www.countryflags.io/ca/flat/64.png,37057765,37.05776596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0038549853,.0038549853,.0038549853,.0038549853,.0038549853,.0038549853,.0038549853,.011564956,.0154199414,.0269848965,.0308398828,.0424048379,.0693897381,.0770997033,.0809546933,.0809546933,.0848096758,.111794576,.1619093865,.1619093865,.1657643616,.212024197,.2891238928,.3045438528,.3893535137,.4818731546,.6052327156,.751722157,.9984412193,1.05626595,1.148785591,1.403214693,1.457184434,1.680773616,1.754018307,1.703903556,2.027722359,2.316846132,2.914368868,3.0801332,2.879673958,3.280592442,3.646816015,3.889680147,4.124834061,3.785595655,4.032314777,4.510332584,4.325293541,4.294453621,4.136399269,4.151819229,4.120979309,4.375408173,4.290598869,4.271323681,4.479493141,4.652967453,4.668387413,4.745486736,4.471783161,4.390828133,4.610562325,4.286743641,4.279033661,4.082429409,4.051589489,3.785595655,3.766320705,3.515746593,3.257462502,2.806429386,2.794864416,2.602115154,2.625245094,2.567420244,2.432495832,2.679214716,2.794864416,2.798719406,2.756314516,2.710054636,2.671504736,3.238187551,2.887383938,2.794864416,2.710054636,2.833414078,2.756314516,2.663794756,1.939057589,1.950622559,1.896652818,1.769438267,1.364664793,1.337679863,1.283710122,1.314550042,1.225885272,1.160350561,1.05626595,1.11794579,1.09096086,1.09096086,1.017716169,1.02542603,.9290514588,.8943566084,.7941269875,.628362596,.424048394,.3854985237,.5165680051,.5319879651,.5165680051,.5127130151,.5821027756,.6013777256,.6052327156,.4625982344,.4433233142,.416338414,.3739335835,.3430936933,.3315287232,.3469486833,.3392387033,.308398813,.2737039626,.3006888628,.2814139128,.2852689028,.2582840025,.2544290423,.2428640723,.2158791721,.1696193516,.1503444314,.1426344514,.1464894414
Central African Republic,CAF,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cf/flat/64.png,4666377,4.666377068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0306141451,.0306141451,.0306141451,.0306141451,.0306141451,.0306141451,.0306141451,0,.0306141451,.0918424353,.0918424353,.0918424353,.0918424353,.0918424353,.1224565804,.0918424353,.0306141451,.0306141451,.0306141451,.0306141451,.0918424353,.0612282902,.0612282902,.0612282902,.2755272985,.3979838789,.4285980165,.3673697412,.3673697412,.4898263216,.7041253448,.7041253448,.6122828722,.6428970098,.6428970098,.7959677577,.6735112071,.5204404593,.3061414361,.2755272985,.2142990083,.2449131608,.0918424353,.0918424353,.1530707181,.1530707181,.1530707181,.1530707181,.1530707181,.1530707181,.1530707181,.0306141451,.0306141451,.0306141451,.0306141451,0,.0612282902,.0612282902,.0612282902,.0612282902,.1224565804,.1530707181,.1836848706,.1224565804,.1224565804
Botswana,BWA,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/bw/flat/64.png,2254126,2.254126072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0633758456,.0633758456,.0633758456,.0633758456,.0633758456,.0633758456,.0633758456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,BTN,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bt/flat/64.png,754394,.7543939948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/bn/flat/64.png,428962,.4289619923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,0,0,0,0,0,0,0,0,0,0,0,0,0,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,.3330298364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,BRB,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bb/flat/64.png,286641,.2866410017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4983834922,.9967669845,1.495150447,1.495150447,1.495150447,1.993533969,1.993533969,1.495150447,.9967669845,.4983834922,.9967669845,.9967669845,.4983834922,.4983834922,.4983834922,.4983834922,.4983834922,0,.4983834922,.4983834922,.4983834922,.4983834922,.4983834922,.4983834922,.9967669845,.4983834922,.4983834922,.4983834922,.4983834922,.4983834922,.4983834922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,209469333,209.4693298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0006819955,.0020459865,.004091973,.0075019505,.0102299331,.0170498881,.0231878478,.0306897983,.0381917469,.0484216809,.0552416369,.0654715672,.0757015049,.0852494389,.1057093069,.1234411895,.1684528887,.1820928007,.2277864963,.2386984229,.2762081921,.3307678103,.3948754072,.4269291759,.4760328531,.4630749524,.5026307106,.5210445523,.5769681931,.625389874,.6642636061,.7392831445,.8388544917,.8449924588,.8586323261,.8245325685,.7979347706,.9595676661,1.065958977,1.161438346,1.243959785,1.374902964,1.597233534,1.777962327,1.824337959,1.846843839,1.844115853,1.88571763,1.885035634,1.947097182,2.097136259,2.171473742,2.458593845,2.656372547,2.777085781,2.923032761,3.084665775,3.172643185,3.279716492,3.372467756,3.414069414,3.406567574,3.546376705,3.76597929,3.832132816,4.124708652,4.150624752,4.331353664,4.465706825,4.514810085,4.452748775,4.59596777,4.574143887,4.658029556,4.651891232,4.533905983,4.408419132,4.56050396,4.739868641,4.956061363,4.874904156,4.839440346,4.870130062,4.908321857,4.915141582,4.863992214,4.704404831,4.638933659,4.630749702,4.690083027,4.654619217,4.661439419,4.658029556,4.657347202,4.859899998,4.948559284,4.950605392,4.98675108,5.049494743,4.99220705,4.926053524,4.77874279,4.838076115,4.795110226,4.803294182,4.739186764,4.638933659,4.714634895,4.919233799,4.906957626,4.941057682,4.891953945,4.874221802,5.000391006,4.978567123,4.926735401,4.913095474,4.932873726,5.009939194,5.041310787,5.048130989,5.117694378,5.082912445,4.980613232,5.038582802,4.96970129,5.015395164,5.05017662,5.042675018,5.037900925,5.235679626,5.125878334
Bolivia,BOL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/bo/flat/64.png,11353142,11.35314178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.012583049,.0503321961,.0754982978,.088081345,.1006643921,.1132474467,.1258304864,.1132474467,.088081345,.1006643921,.1006643921,.1258304864,.1258304864,.1258304864,.1761626899,.2013287842,.1761626899,.1635796428,.1384135485,.1509965956,.1384135485,.1006643921,.0754982978,.0754982978,.1132474467,.1761626899,.1635796428,.1887457371,.2264948934,.2516609728,.2642440498,.2768270969,.2390779406,.2768270969,.3145762384,.3271592855,.364908427,.3900745213,.4026575685,.5033219457,.5033219457,.5410711169,.5284880996,.5033219457,.5284880996,.6417354941,.6291524768,.729816854,.6417354941,.6417354941,.6543185711,.7675660253,.7172338367,.7927321196,.8304812312,.9437286854,1.019227028,1.094725251,1.069559216,1.019227028,.9814778566,.8808134794,.8808134794,.7927321196,1.031810045,1.283470988,1.509965897,1.535132051,1.598047256,1.811959147,1.912623525,1.660962462,1.396718502,1.409301519,1.484799862,1.660962462,1.648379445,1.837125182,1.975538731,2.164284468,2.101369143,2.06362009,1.962955713,1.950372696,2.038454056,2.365613222,2.353030205,2.478860617,2.717938662,2.755687714,2.894101381,3.032514811,3.158345461,3.485504627,4.089490891,4.504731655,4.857057095,5.133883953,5.284880638,5.096135139,5.121301174,4.731226444,4.61797905,4.806725025,4.731226444,4.693477154,4.907389164,4.630562305,4.592813015,4.35373497,4.366318226,4.429233551,4.328568935,4.429233551,4.718643665,4.857057095,5.322629929,5.335212708,5.398128033,5.435877323
Belize,BLZ,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/bz/flat/64.png,383071,.3830710053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3729260266,.3729260266,.3729260266,.3729260266,.7458520532,.7458520532,.7458520532,.3729260266,.3729260266,.3729260266,.3729260266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,BLR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/by/flat/64.png,9483499,9.483498573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0150637599,.0301275197,.0602550395,.0602550395,.0753187984,.120510079,.1958288699,.1807651222,.1657013595,.1807651222,.2259563953,.2711476684,.2711476684,.2410201579,.3012751937,.3464664817,.3615302444,.3464664817,.331402719,.3163389564,.331402719,.331402719,.331402719,.3012751937,.3163389564,.331402719,.3765939772,.3615302444,.3615302444,.3916577399,.4368490279,.4519127905,.4519127905,.4067215025,.4217852652,.4217852652,.4217852652,.4067215025,.4217852652,.4368490279,.4820403159,.4820403159,.5272315741,.5121678114,.5272315741,.5272315741,.5121678114,.5121678114,.5422953367,.4971040785,.4971040785,.5121678114,.5121678114,.5121678114,.5121678114,.4971040785,.4971040785,.5272315741,.5121678114,.5121678114,.5272315741,.5422953367,.5422953367,.5272315741,.5121678114,.5121678114,.5272315741,.5121678114,.5121678114,.5422953367,.5874866247,.6025503874,.6025503874,.5874866247,.6025503874,.5874866247,.5422953367,.5422953367,.5422953367,.5724228621,.5874866247,.6025503874,.5724228621,.5874866247,.5874866247,.5724228621,.5422953367,.5422953367,.5121678114,.5573590994,.5422953367,.5272315741,.5422953367,.5724228621,.5874866247,.61761415,.6025503874,.6326779127,.662805438,.6778692007,.662805438,.6326779127,.61761415,.61761415,.5874866247,.5724228621,.5573590994,.5422953367,.5573590994,.5422953367,.5272315741,.5272315741,.4971040785,.4971040785,.5121678114,.4971040785,.5272315741,.5272315741
Bosnia and Herzegovina,BIH,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/ba/flat/64.png,3323929,3.323929071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0429783985,.0429783985,.0429783985,.1289351881,.1289351881,.1289351881,.171913594,.171913594,.2148919851,.3868055642,.4297839701,.4297839701,.5587191582,.5587191582,.687654376,.7306327224,.8165895343,.8595679402,.9025463462,.8165895343,.8165895343,.687654376,.687654376,.4297839701,.3008487821,.3008487821,.343827188,.4297839701,.4297839701,.3868055642,.4297839701,.4727623761,.5157407522,.4727623761,.3868055642,.4297839701,.4727623761,.4727623761,.5157407522,.5157407522,.6446759701,.6446759701,.6446759701,.7736111283,.7736111283,.687654376,.9025463462,.9025463462,1.203395128,1.28935194,1.28935194,1.504243851,1.633179069,1.461265445,1.375308752,1.28935194,1.160416722,1.117438316,.8595679402,.7306327224,.687654376,.7736111283,.5587191582,.5157407522,.4727623761,.5587191582,.6446759701,.6446759701,.5587191582,.5157407522,.5157407522,.3868055642,.343827188,.343827188,.2578703761,.2578703761,.2578703761,.2578703761,.2578703761,.2578703761,.1289351881,.171913594,.085956797,.171913594,.171913594,.171913594,.2148919851,.343827188,.3008487821,.3008487821,.2578703761,.2578703761,.2578703761,.2578703761,.171913594,.2148919851,.3008487821,.3868055642,.3868055642,.3868055642,.5587191582,.6016975641,.6446759701,.6016975641,.5587191582,.5587191582,.5587191582,.6446759701,.9025463462,.9025463462,1.07445991,1.07445991,1.203395128,1.28935194,1.160416722,.8165895343,1.117438316,1.117438316,1.246373534,1.160416722,1.203395128,1.246373534,1.633179069,1.418287039,1.461265445,1.504243851,1.461265445,1.332330346
Bahamas,BHS,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bs/flat/64.png,385640,.3856399953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.370441705,.370441705,.370441705,1.48176682,1.48176682,1.852208614,2.22265029,2.22265029,2.593091965,2.593091965,1.48176682,1.48176682,1.111325145,.74088341,.370441705,0,.370441705,.370441705,.370441705,.370441705,.370441705,.370441705,1.111325145,.74088341,.74088341,.74088341,.74088341,.74088341,.74088341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,BHR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/bh/flat/64.png,1569439,1.569439054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0910243317,.0910243317,.0910243317,.0910243317,.0910243317,.0910243317,.1820486635,.0910243317,.1820486635,.2730729878,.2730729878,.2730729878,.2730729878,.1820486635,.1820486635,.0910243317,0,0,0,0,0,0,.0910243317,.0910243317,.0910243317,.1820486635,.1820486635,.1820486635,.1820486635,.1820486635,.1820486635,.1820486635,.0910243317,.0910243317,.0910243317,.0910243317,0,0,.0910243317,.0910243317,.0910243317,.0910243317,.0910243317,.0910243317,.0910243317,0,0,0,0,0,0,0,0,0,0,0,0,.0910243317,.1820486635,.1820486635,.364097327,.364097327,.364097327,.364097327,.2730729878,.1820486635,.1820486635,0,.0910243317,.1820486635,.1820486635,.1820486635,.2730729878,.2730729878,.2730729878,.364097327,.4551216662,.4551216662,.4551216662,.4551216662,.5461459756,.6371703148,.6371703148,.6371703148,.728194654,.9102433324,1.001267672,1.18331635,1.27434063,1.18331635,1.456389308,1.729462266,1.638437986,1.638437986,1.911510944,1.911510944,2.093559742,1.911510944,1.729462266,1.820486665,1.820486665,1.456389308,1.456389308,1.638437986,1.820486665,1.729462266,1.820486665,2.093559742,2.093559742,2.002535343,1.638437986,1.27434063,1.27434063,1.001267672,.5461459756,.8192189932,.8192189932,.728194654,1.001267672,1.001267672,1.18331635,1.729462266,1.638437986,1.820486665,1.820486665,1.638437986,1.729462266,1.638437986,1.18331635,1.18331635,1.092291951,1.18331635,1.27434063
Bulgaria,BGR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/bg/flat/64.png,7025037,7.025036812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0203354303,.0203354303,.0203354303,.0406708606,.0406708606,.0406708606,.0406708606,.0203354303,.0406708606,.0406708606,.0203354303,.0203354303,.0203354303,.0203354303,.0203354303,0,0,.0813417211,.1016771495,.1016771495,.1016771495,.1423480064,.1423480064,.2236897349,.2033542991,.2440251559,.2846960127,.3050314486,.2846960127,.2846960127,.2236897349,.2236897349,.1830188632,.2033542991,.2440251559,.2440251559,.2846960127,.3253668845,.2643605769,.2643605769,.2236897349,.2033542991,.2643605769,.2846960127,.2643605769,.2846960127,.2846960127,.3050314486,.2643605769,.3050314486,.2846960127,.2846960127,.3457023203,.3457023203,.4067085981,.4473794699,.4067085981,.3660377264,.3660377264,.3660377264,.3660377264,.3050314486,.3050314486,.2440251559,.3050314486,.3253668845,.3050314486,.3457023203,.3457023203,.3457023203,.4067085981,.427044034,.4677148759,.427044034,.4473794699,.4067085981,.3660377264,.3457023203,.2846960127,.2236897349,.2643605769,.2033542991,.2033542991,.2846960127,.2643605769,.2643605769,.4677148759,.427044034,.4067085981,.4880503118,.4677148759,.427044034,.427044034,.2643605769,.2440251559,.2846960127,.2440251559,.2846960127,.3457023203,.4473794699,.427044034,.5490565896,.5083857179,.6303983331,.5490565896,.5083857179,.427044034,.4473794699,.3457023203,.4067085981,.3253668845,.4473794699,.4677148759,.427044034,.4880503118,.5083857179,.5490565896,.5490565896,.4880503118,.5490565896,.6100628972,.5693920255,.5287211537,.4473794699,.5287211537,.5897274613,.6100628972,.6303983331,.6100628972,.6507337689,.6507337689,.6507337689,.6100628972,.6507337689,.7320754528,.8134171963,.7930817604,.8134171963
Bangladesh,BGD,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bd/flat/64.png,161356039,161.3560333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0008853536,.0008853536,.0008853536,.0017707072,.0017707072,.0026560607,.0035414144,.0035414144,.0035414144,.0035414144,.0026560607,.0026560607,.0017707072,.0008853536,.0008853536,.0008853536,.0008853536,.0026560607,.0035414144,.0061974749,.0106242429,.0123949498,.0132803041,.0185924247,.019477779,.0221338402,.0239045471,.0256752539,.0265606083,.0345287882,.0424969718,.0478090942,.0504651554,.0548919216,.0566626303,.0619747527,.0593186915,.0495797992,.0495797992,.0478090942,.045153033,.0398409106,.0380702056,.0362994969,.0345287882,.0309873763,.0283313151,.0265606083,.0247898996,.0203631334,.0274459608,.0318727307,.0345287882,.045153033,.0504651554,.0593186915,.0734843463,.0743696988,.0814525336,.088535361,.088535361,.0973888934,.1062424332,.1035863683,.1106691957,.118637383,.122178793,.1345737427,.1345737427,.1345737427,.1398858726,.1336883903,.1328030378,.1398858726,.1505101025,.1513954699,.1655611247,.178841427,.1965484917,.2027459741,.2089434415,.2107141465,.2284212261,.235504061,.235504061,.237274766,.2514404058,.2594085932,.2505550683,.2470136434,.2540964782,.2594085932,.2602939606,.2594085932,.2532111406,.2594085932,.2594085932,.2505550683,.2452429384,.2461282909,.2417015284,.239045471,.2425868809,.2487843633,.2673767805,.2709181905,.2700328529,.2718035579,.2673767805,.2780010402,.2771156728,.2691474855,.2735742629,.2762303054,.2718035579,.2726888955,.2656060755,.2611792982,.2417015284,.2301919311,.2284212261,.2408161759,.2443575859,.235504061,.2452429384,.2523257732,.2602939606,.2700328529,.2558671832,.2594085932,.2744596004
