Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21
BHR,Bahrain,https://www.countryflags.io/bh/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23868227,3.405730247,3.483756304,3.563930511,3.64167428,3.706073999,3.766131878,3.837604284,3.939141989,4.062898636,4.235298634,4.454303265,4.714277744,4.99632597,5.304743767,5.641680241,6.014527798,6.402485847,6.807248592,7.235852242,7.704179287,8.195573807,8.68696785,9.178361893,9.669755936,10.16114998,10.65254498,11.14393902,11.63533306,12.1267271,12.61812115,13.10951519,13.60090923,14.09230423,14.58369827,15.07509232,15.56648636,16.0578804,16.54927444,17.04066849,17.53206253,18.02345657,18.51485252,19.00624657,19.49764061,19.98903465,20.4804287,20.97182274,21.46321678,21.95461082,22.44600487,22.93739891,23.42879295,23.920187,24.41158104,24.90297699,25.39437103,25.88576508,26.37715912,26.86855316,27.3599472,27.85134125,28.34273529,28.83412933,29.32552338,29.81691742,30.30831146,30.79970551,31.2517395,31.65645027,32.01042938,32.32463074,32.59164429,32.80588913,33.0617218,33.43756104,33.93251801,34.53309631,35.25714874,36.10837936,37.05873871,38.01885223,38.94765854,39.86116791,40.76724243,41.65229797,42.50823593,43.33343506,44.09710312,44.84788132,45.57473755,46.2616806,46.91376114,47.52558899,48.11835861,48.79123688,49.53456116,50.35177612,51.26909256,52.30229187,53.44627762,54.69050598,55.97526169,57.24133682,58.49013519,59.70109558,60.87459183,62.03467941,63.15647125,64.21218872,65.31373596,66.43670654,67.61234283,68.78411102,69.88832855,70.92913055,71.96316528,72.90296173,73.77394867,74.57718658,75.29519653,75.97370911,76.68701172,77.39325714,78.15196228,78.97358704,79.83840942,80.76819611,81.77385712,82.79235077,83.8079834,84.82636261,85.84191895,86.88273621,87.93422699,88.89847565,89.81691742,90.7144165,91.59724426,92.46268463,93.28879547,94.06568909
BGR,Bulgaria,https://www.countryflags.io/bg/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0630804971,.0706635788,.0773844421,.090487577,.1080085859,.1254090965,.1431487203,.16122742,.1822379827,.200794071,.2141524106,.2238544375,.2337354273,.24316293,.2543006539,.2674088478,.2818246484,.2972083986,.3134258986,.3292610943,.3448990583,.3594592214,.3734825253,.3913573623,.4165427983,.4464440048,.4767458439,.5072124004,.5394155979,.5735689402,.6085600853,.6418878436,.6745363474,.7070649266,.7394247055,.7724778652,.8060536981,.8386697173,.8734392524,.9097054601,.9469274282,.9842429161,1.021961093,1.060415387,1.100592017,1.140024543,1.200164437,1.267344594,1.356751323,1.465804219,1.601823807,1.769676447,1.96895957,2.172661543,2.378870964,2.568175554,2.756229401,2.950526476,3.112613916,3.275362492,3.438096762,3.595407724,3.750335217,3.89388895,4.01260519,4.136602402,4.250281811,4.356424332,4.459700108,4.561881542,4.658627033,4.747783661,4.832291603,4.896564007,4.949560165,5.007806778,5.068866253,5.139354706,5.226412773,5.329324245,5.450419903,5.587697983,5.725187778,5.862728596,6.003403187,6.145600796,6.290254593,6.433418274,6.571408272,6.709526539,6.845832825,6.977000237,7.100851536,7.224917889,7.36017704,7.501123905,7.641405582,7.781907082,7.9241395,8.068236351,8.214496613,8.352491379,8.488195419,8.622722626,8.756490707,8.889676094,9.025593758,9.170227051,9.32913208,9.497531891,9.668255806,9.840694427,10.02099609,10.21126652,10.41411877,10.6269474,10.82729816,11.03075027,11.23691654,11.43896961,11.62960243,11.83472538,11.99960136,12.21700382,12.44313526,12.6738224,12.93824196,13.25271702,13.57531643,13.96020317,14.33516598,14.70309925,15.0664463,15.41507339,15.74402046,16.06050873
BGD,Bangladesh,https://www.countryflags.io/bd/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0029618619,.0043663424,.0060393773,.0079353712,.0098313643,.0117273582,.0136233512,.0218070988,.0362786017,.0645077601,.1042386442,.1554712504,.2182055712,.2956627607,.3866303563,.4911282063,.6016733646,.7236373425,.8442122936,.9633983374,1.077563286,1.181631804,1.281804204,1.378013015,1.466780901,1.551089764,1.630939364,1.711949944,1.793212891,1.868507862,1.938300252,2.002951384,2.064658165,2.123420715,2.174029827,2.229102612,2.28863883,2.346603632,2.402997017,2.461721182,2.522776604,2.586162806,2.642930269,2.693079233,2.738945961,2.780530691,2.820032597,2.8574512,2.896250248,2.933670521,2.969977379,3.008485079,3.048470497,3.089216709,3.130723953,3.169528961,3.205631733,3.237024546,3.263707399,3.287898302,3.309868574,3.329617739,3.349409819,3.368871212,3.387378931,3.404932976,3.427256346,3.454745531,3.487401247,3.532788992,3.588802099,3.656651497,3.736336946,3.820640802,3.911693811,4.009496212,4.104218006,4.199820995,4.297459602,4.396285057,4.496296883,4.59181118,4.682828426,4.777080059,4.867875576,4.954235077,5.03682375,5.114618778,5.187081814,5.254213333,5.308280468,5.358335972,5.405061722,5.450438023,5.495407581,5.540422916,5.585484982,5.635077,5.68128109,5.724394798,5.76341629,5.79440546,5.822577,5.847931385,5.86598444,5.88476944,5.904765606,5.919659615
BEN,Benin,https://www.countryflags.io/bj/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0930165872,.0930165872
BEL,Belgium,https://www.countryflags.io/be/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0057638874,.006408623,.0091849845,.0162146036,.0334612839,.0622644797,.0950747803,.128386125,.1686696112,.2264509201,.3061470091,.4045891464,.5206253529,.6391005516,.7611979842,.8901088834,1.023445487,1.15670085,1.298620224,1.448559999,1.602450609,1.754559517,1.906954646,2.051144123,2.189260006,2.31856823,2.437026024,2.550667048,2.663094521,2.77105546,2.893092871,3.032901764,3.186445236,3.351946115,3.519963503,3.691069603,3.865174532,4.043836117,4.215758324,4.390219212,4.569292068,4.751032352,4.930947781,5.115284443,5.283205509,5.444100857,5.594572067,5.740461826,5.882993698,6.025822639,6.167285919,6.315539837,6.4679389,6.625044346,6.783432007,6.939864159,7.094641685,7.250457764,7.410632133,7.579166889,7.769544125,7.974977493,8.18523407,8.396291733,8.612154961,8.834460258,9.064231873,9.299923897,9.535853386,9.77348423,10.01104259,10.26506615,10.54169369,10.83350086,11.15132332,11.49834919,11.86104679,12.22310638,12.58767891,12.9536562,13.33671093,13.72313499,14.11115074,14.49913692,14.8889122,15.26745319,15.62618351,16.01352692,16.43089867,16.86494637,17.29732895,17.72689056,18.14542198,18.58241272,18.97347641,19.3948555,19.88048744,20.42508316,20.97445488,21.56625938,22.18991852,22.87934875,23.55088234,24.1729641,24.78262711,25.39487267,26.02249908,26.62242317,27.21150398,27.78056717,28.32182503,28.84818459,29.37492752,29.90386963,30.43605995,30.97147179,31.51952362,32.08033752,32.64245987,33.20120239,33.77962112,34.39572525,35.08654022,35.84550476,36.69459915,37.59679413,38.50439072,39.41849518,40.3143158,41.13175201,41.89764404,42.64871216,43.39524078,44.13941193,44.90161133,45.69110489,46.36660004
AZE,Azerbaijan,https://www.countryflags.io/az/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0980905071,.1307873428,.163484171,.1961810142,.2288778424,.2615746856,.2942715287,.3269683421,.3596651852,.3923620284,.4250588417,.4577556849,.490452528,.5231493711,.5558462143,.5981417894,.6500362158,.7115293741,.7826213241,.8633120656,.9536015391,1.053489804,1.153378129,1.253266454,1.353154659,1.453042984,1.552931309,1.652819514,1.752707839,1.852596164,1.952484369,2.052372694,2.152261019,2.252149343,2.35203743,2.451925755,2.551814079,2.651702404,2.768907547,2.903429508,3.041450739,3.182971239,3.327991247,3.476510763,3.62852931,3.766730785,3.897978067,4.023261547,4.140892506,4.249992847,4.34602356,4.431251049,4.505674362,4.562429905,4.614346027,4.663110256,4.709601879,4.758041859,4.806165218,4.853972435,4.901462555,4.948636055,4.995492935,5.118250847,5.317225933,5.592419147,5.943830013,6.37145853,6.875304222,7.419456005,7.932165146,8.394966125,8.775192261,9.121911049,9.448281288,9.754590034,10.07464409,10.40338898,10.73300457,11.0624733,11.39285088,11.70530415,11.99605942,12.26568413,12.512146,12.74249554,12.97272873,13.17400742,13.35179043,13.51013851,13.64964676,13.77532768,13.89883423,14.02283764,14.14936066,14.27759552,14.40638828,14.53836346,14.67162991,14.80619431,14.95417881,15.09227467,15.25035763,15.42613602,15.62547588,15.85049629,16.09550476,16.32681465,16.57053566,16.80250931,17.02476501,17.21838188,17.38460159,17.5393219,17.72226143,17.90730476,18.10245323
AUT,Austria,https://www.countryflags.io/at/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0428271443,.0497772843,.0548157729,.0601338185,.0646196604,.0742457882,.1048742309,.1426176429,.1839516759,.2342509031,.3056429625,.4009653926,.5183308125,.6443996429,.7743855119,.9099738598,1.054911971,1.217917919,1.393793106,1.574458003,1.744313836,1.908193946,2.064902544,2.205522776,2.318129301,2.405601501,2.477088928,2.553983212,2.631790638,2.709772348,2.792933464,2.890211105,3.003686905,3.134320736,3.274958849,3.424353838,3.579679012,3.743118048,3.909698486,4.082403183,4.261609077,4.4496665,4.639867306,4.825213432,5.006367683,5.179935455,5.349839687,5.512248039,5.666069031,5.823960304,5.988250732,6.152231216,6.316634655,6.481395721,6.646222591,6.823513508,7.020174503,7.223468781,7.429699421,7.652840614,7.888919353,8.136868477,8.397321701,8.662698746,8.930947304,9.203696251,9.481161118,9.760235786,10.06729794,10.40890217,10.78959656,11.19909573,11.62385273,12.0488472,12.48261452,12.90036774,13.3109045,13.71327209,14.0927,14.46388912,14.84644508,15.23723221,15.64601898,16.04966736,16.4438591,16.836483,17.24627113,17.66522217,18.07731628,18.48288345,18.87752914,19.24058723,19.59637833,19.92956352,20.25777817,20.61873436,21.0286808,21.49371338,22.028759,22.58934784,23.18597412,23.79340553,24.41919899,25.04733086,25.66246414,26.26428795,26.85512543,27.44054794,28.02625847,28.60536957,29.1791954,29.74946785,30.29231834,30.84899712,31.40412903,31.96364212,32.5150032,33.0749321,33.65468597,34.23725128,34.80200958,35.36399078,35.94703674,36.56094742,37.20786285,37.89788055,38.60372543,39.31269455,40.04367828,40.78092575,41.55391693,42.22529984,42.86786652,43.52112198,44.181427,44.84466934,45.50806427,46.01177216
AUS,Australia,https://www.countryflags.io/au/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0000114365,.0016577193,.0056078834,.0156148123,.0299104266,.0470651612,.0653029308,.0845631287,.1068802997,.132001698,.156880632,.1836803406,.2105217874,.2387990803,.2689153552,.2992226481,.3308788538,.3674710393,.4036309421,.4507229626,.4971585572,.541996479,.5920476913,.6477188468,.7055056691,.7659195065,.8199781179,.8739972115,.941131115,1.01265955,1.09940362,1.203677535,1.329136372,1.473598719,1.619128585,1.767561197,1.933389068,2.113568068,2.305654287,2.513487339,2.697586775,2.887239218,3.060243607,3.207465649,3.350413084,3.494408369,3.639594555,3.817117453,4.002037525,4.193023205,4.410143852,4.624771118,4.832640648,5.028814316,5.220771313,5.409669876,5.643119812,5.882488251,6.124046803,6.36745739,6.616214752,6.867525101,7.117506981,7.318176746,7.498902798,7.676990032,7.863946438,8.049184799,8.232624054,8.415606499,8.600379944,8.799164772,9.008893013,9.215460777,9.429887772,9.654546738,9.88342762,10.11364746,10.35332108,10.5912981,10.8321743,11.07583618,11.32118988,11.5698452,11.81968498,12.07541466,12.28746891
ATG,Antigua and Barbuda,https://www.countryflags.io/ag/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78845191,3.717936039,4.64741993,5.576904297,6.506388187,7.435872078,8.365356445,9.294839859,10.22432423,11.15380764,12.08329201,13.01277637,13.94225979,14.87174416,15.80122852,16.73071289,17.6601963,18.58967972,19.51916313,20.44864845,21.37813187,22.30761528,23.16043663,23.93659401,24.63608742,25.25891876,25.76743698,26.16164398,26.44153976,26.68378639,26.88838387,27.055336,27.17635345,27.2890873,27.39353943,27.48970604,27.57758904,27.65718842,27.72800827,27.79833603,27.86816597,27.93536377,27.99992561,28.06185341,28.12114716,28.17829895,28.23331261,28.28618622,28.33905792,28.39193153,28.44480324,28.49767685,28.6039753,28.76369858,28.94925308,29.16033936,29.3969593,29.65911102,29.94679642,30.20658684,30.41856575,30.61032486,30.78216362,30.93408203,31.06608009,31.1781559,31.27031326,31.36246872,31.45462418,31.54678154,31.638937,31.73109245,31.82324791,31.91540527,32.00756073,32.09311676,32.17207336,32.24443054,32.31018448,32.44138718,32.63803482,32.9001236,33.23426056,33.64044189,34.1186676,34.59032822,34.98337936
ARM,Armenia,https://www.countryflags.io/am/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0456231199,.0544504859,.0632778555,.0721052215,.0809325874,.0897599533,.0985873193,.1074146926,.1162420586,.1250694245,.1338967979,.1427241564,.1515515298,.1603788882,.1692062616,.1780336201,.1868609935,.1956883669,.2045157254,.2133430988,.2221704572,.2309978306,.2398251891,.2486525625,.2574799359,.2663072944,.2751346529,.2839620411,.2927893996,.3016167581,.3104441464,.3192715049,.3280988634,.3369262218,.3503845334,.3684737682,.3911939561,.4185450971,.4505271316,.4871401489,.5283840895,.5637360215,.5931959748,.6167639494
ARG,Argentina,https://www.countryflags.io/ar/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.062956892,.0808996409,.0992691666,.118065469,.1417064369,.1685457677,.1985834837,.2318195552,.2634093463,.2933528721,.3232890666,.3532179594,.3823687732,.4107415378,.4383362234,.4651528001,.4911913574,.5174956918,.5428096056,.5678111315,.5910546184,.6113854051,.6330194473,.6555262208,.6755207181,.6962077022,.7213536501,.7467482686,.7735460997,.7993363142,.824549377,.8617992401,.8982937932,.9320055246,.9737553,1.017334104,1.058100462,1.102645516,1.144034266,1.187035322,1.230334997,1.265155673,1.296687365,1.328148961,1.352877259,1.372993708,1.39772296,1.430119514,1.465649486,1.501751184,1.545238376,1.599220395,1.661587358,1.73712182,1.826297283,1.924137831,2.029105902,2.150948524,2.279644012,2.41533637,2.560998201,2.707707167,2.868585825,3.028326273,3.196195841,3.386635542,3.600662947,3.838448048,4.112286091,4.386911392,4.66222477,4.948746204,5.235672474,5.520163059,5.790231705,6.037172318,6.274248123,6.511275768,6.735819817,6.947990894,7.128008366,7.299795628,7.46244669,7.624731541,7.786428928,7.94819355,8.128953934,8.339952469,8.548239708,8.743588448,8.939189911,9.136562347,9.348340988,9.566630363,9.806851387,10.0742588,10.40257359,10.7490387,11.11158562,11.48649597,11.86635017,12.24005032,12.60510159,12.93432426,13.24742889,13.55069447,13.8272171,14.08267403,14.32613659,14.5555048,14.80927849,15.08094501,15.36353207,15.66967201,15.99312115,16.32111359,16.66073799,16.96709824,17.24416351,17.50907135,17.76925278,18.03687096,18.31814194,18.62491417,18.95570183,19.30396271,19.65166664,19.98557472,20.30421066,20.60936928,20.89308739,21.169487,21.4408474,21.72340965,22.03046608,22.35152626
ARE,United Arab Emirates,https://www.countryflags.io/ae/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02128792,10.68781567,11.53075027,12.48027134,13.55482864,14.70821762,15.88924503,17.08222771,18.25362206,19.39068413,20.45605278,21.4544487,22.38725471,23.28466606,24.17400932,25.0822525,25.97712708,26.90060043,27.89075279,28.91033554,30.16577721,31.45580101,32.77126312,34.14651108,35.60123825,37.08686066,38.69949722,40.15270615,41.5957756,43.02365494,44.49668121,45.89519882,47.22073746,48.41319656,49.51287079,50.51141357,51.5075798,52.39719009,53.25976944,54.09789276,54.91093826,55.65127563,56.34985352,57.04632568,57.75394821,58.45452499,59.14644241,59.83128738,60.522686,61.22076797,61.85368347,62.45719528,62.98817444,63.43616104,63.80813217,64.18273926,64.56741333,64.90895081,65.20491791,65.50654602,65.84410095,66.21620941,66.61359406,67.04543304,67.55482483,68.24086761,69.0909729,70.07183075,71.05724335,72.18138123,73.36186218,74.5622406,75.70877838,76.82112885,77.82291412,78.9778595,80.13926697,81.26527405,82.36722565,83.41316986,84.3935318,85.41978455,86.30918884,87.04673767,87.73332977,88.38408661,88.9753418,89.71443176,90.35546112,90.97210693,91.60469055,92.25912476,92.99666595,93.86943054,94.60778046,95.44754791,96.37677002,97.30347443,98.24876404,99.18454742,100.0812683,100.9918671,102.0369873,102.9322968,103.8009949,104.6596069,105.4733658,106.3132935,107.1236877,107.6940231,108.2946091,108.9158859,109.5283051,110.1853333,110.7314911,111.2650146,111.9618378,112.7286224,113.4869537,114.2574234,114.990448,115.7803116,116.5446625,117.1337357,117.6105804,118.0627441,118.5123749,118.9881134,119.4883423
AND,Andorra,https://www.countryflags.io/ad/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004003406,1.089339972,1.167741895,1.239209056,1.303741455,1.361339211,1.412002325,1.455730677,1.492524385,1.529318094,1.566111684,1.628351808,1.716038227,1.812222958,1.916905999,2.030087471,2.151767015,2.281945229,2.395175219,2.491456985,2.583223104,2.670473099,2.753207207,2.83142519,2.905127525,2.977689981,3.049113035,3.131425858,3.22462821,3.328720093,3.443701982,3.569573402,3.702958107,3.843856335,3.984754324,4.125652313,4.266550541,4.508183002,4.850549698,5.300755978,5.858801365,6.524686337,7.298410892,8.179974556,8.983575821,9.709215164,10.34978676,10.90529156,11.36937332,11.74203491,12.02327442,12.29816055,12.56669235,12.82887077,13.08469486,13.34051895,13.59634304,13.85216713,14.10799122,14.36381626,14.61964035,14.87546444,15.13128853,15.38711262,16.13121033,16.89509583,17.67877007,18.48223305,19.30548477,20.14852333,21.01135063,21.7153759,22.55785942,23.53879738,24.65818977,25.91603851,27.3123436,28.84710312,30.21063232,31.43473625,32.51941299,33.46466064,34.27048111,34.93687439,35.46384048,35.85137939,36.193573,36.49042511,36.7419281,36.9480896,37.10890198,37.22437286,37.29449463,37.42753601,37.62349319,37.88236618,38.20415115,38.58885574,39.03647614,39.54701233,39.98461151,40.34928131,40.6410141,40.8598175,41.0056839,41.0786171,41.0786171,41.0786171,41.0786171
ALB,Albania,https://www.countryflags.io/al/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0065936921,.008612169,.0105210003,.0122902831,.0139399515,.015350394,.0165519267,.0174498595,.0181687865,.0186788049,.0190098174,.019161826,.0191647336,.0191676412,.0191705488,.0191734564,.0191763621,.0191792697,.0195925776,.020416284,.0216503926,.0232948996,.0253498051,.0278151128,.030690819,.0335133076,.0362825692,.038998615,.0416614376,.0442710407,.0468274243,.0493305847,.0518337451,.0606976002,.0748256966,.0928341597,.1147230119,.1404922307,.1715639085,.2079380304,.2432539016,.278131187,.3139537573,.3507215977,.3884347379,.4242207408,.4580796659,.4904222786,.5217254162,.5519890785,.5812131763,.6093978286,.6379932761,.6669995189,.6969007254,.7276969552,.7640520334,.8059660196,.8534389138,.9064706564,.965061307,1.03342545,1.111562848,1.194809914,1.283166289,1.376632333,1.47764492,1.580427766,1.695092201,1.809397817,1.917996883,2.081184387,2.332529783,2.66959548,3.092498779,3.571525812,4.120940208,4.726089954,5.298649311,5.837146759,6.34683466,6.81299305,7.246985435,7.636676311,7.992097855,8.337424278,8.640559196,8.937739372,9.23913002,9.547862053,9.866562843,10.20561695,10.55815029,10.94890213,11.29171467,11.68655396,12.0778389,12.46024895,12.83515739,13.19118881,13.50360394,13.83680248,14.14357567,14.49369431,14.92007637,15.38838291,15.89386463,16.43652153,17.03724098,17.65003967,18.24301338,18.78521156,19.29724693,19.76690674,20.24265862,20.66688728,21.0461216,21.37561798,21.71271324,22.03906631,22.39374733,22.72828674,23.05941582,23.33986473
AGO,Angola,https://www.countryflags.io/ao/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0085812323,.0114416424,.0158793889,.0218944717,.0294868909,.0386566445,.0494037345,.0617281646,.0756299272,.0895316899,.1034334525,.1173352152,.1321893185,.14799577,.1647545546,.1824656874,.2011291534,.2207449675,.2424299419,.2652316988,.2891502976,.314185679,.3403378725,.3664977252,.3926652074,.4177235365,.4416727126,.4645127356,.4862436056,.5068653226,.5274870396,.5510852337,.5776598454,.6072109938,.6397385597,.6752426028,.7164949179,.7634954453,.8132677078,.8658117652,.9211276174,.9792152047,1.040074587,1.100933909,1.160158753,1.217749119,1.273705006,1.328026295,1.377807498,1.423048615,1.463749766,1.501545191,1.536435127,1.568419456,1.597498298,1.62657702,1.655655861,1.684734702,1.713813424,1.742892265,1.771970987,1.801049829,1.830128551,1.859207392,1.888286114,1.917364955,1.946443796,1.975613356,2.004873753,2.034225225,2.063667297,2.093200207,2.122823954,2.148293495
AFG,Afghanistan,https://www.countryflags.io/af/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0110296933,.0152811203,.0201074127,.0255085677,.0314845853,.0380354673,.0451612137,.0528618209,.0605624281,.068263039,.0759636462,.0836642534,.0913648605,.0990654752,.1067660823,.1144666895,.1221672967,.1299207509,.137727052,.1455861777,.1534981579,.1614629775,.1694806516,.1775511503,.1856216639,.1936921626,.2017626762,.2098331749,.2179036885,.2259742022,.2340447009,.2421152145,.2501857281,.2582562268,.2663267255,.2743972242,.2824677527,.2905382514,.2986087501,.3086008132,.3205144107,.3343495727,.3501062691,.3677845299,.3873843253,.4089056849,.4304270446,.4519484043,.4734697342,.4949910939,.5165124536,.5380337834,.5595551729,.5810765028,.6048734188,.6309458613,.65929389,.6899175048,.7228166461,.7579913735,.7954416275,.8328918815,.8703421354,.907792449,.945242703,.9826929569,1.02014327,1.057593465,1.095043778,1.132493973,1.169944286,1.2073946,1.244844794,1.276945114,1.303695202,1.325095415,1.341145515,1.351845622,1.357195616,1.357195616,1.357195616
