Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21
COL,Colombia,https://www.countryflags.io/co/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0568402335,.0713726282,.0875497237,.1048213616,.1280997843,.1542121172,.1841271669,.2190781683,.2596362829,.3000108302,.3456221521,.3906151652,.4391913116,.4872277081,.5544071198,.6374967098,.7476227283,.8781509995,1.025440216,1.181912184,1.353944302,1.518829107,1.675388575,1.815598965,1.941773772,2.056809664,2.16379118,2.257103443,2.350235462,2.454149961,2.569206238,2.702799082,2.85956502,3.033315182,3.242440462,3.478879213,3.725724697,3.962970495,4.175853729,4.364068985,4.533609867,4.68168354,4.815211296,4.944151402,5.091454506,5.266995907,5.456988335,5.65822506,5.857888699,6.077901363,6.297608376,6.501832485,6.687098026,6.87869215,7.069182873,7.268725872,7.449811935,7.644299984,7.846310139,8.055845261,8.255360603,8.451529503,8.644670486,8.830490112,8.998421669,9.17089653,9.363148689,9.568039894,9.789327621,10.03599644,10.30804825,10.60484409,10.92058182,11.24002361,11.55979919,11.88525581,12.1969347,12.51421833,12.83217621,13.15537548,13.47559071,13.80659866,14.12538338,14.43008327,14.73069096,15.0217762,15.29923248,15.56183815,15.8095932,16.05270958,16.30817032,16.56567955,16.84753227,17.16588783,17.53018951,17.94043732,18.37823105,18.85775185,19.28328133
COG,"Congo, Rep.",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3213504851,.337595135,.3538397849,.3700844347,.3863290846,.4025737345,.4188183844,.4350630641,.451307714,.4675523639,.4837970138,.5000416636,.5162863135,.5325309634,.5487756133,.5650202632,.5812649131,.597509563,.6137542129,.6299988627,.6462435126,.6624882221,.678732872,.6927099824,.7044195533,.7138615251,.7210360169,.7259429097,.728582263,.728900969,.7291665673,.7293790579,.7295384407,.7296446562,.7296977639,.7296977639,.7296977639,.7296977639,.7296977639,.7296977639,.7296977639,.7296977639,.7296977639
COD,"Congo, Dem. Rep.",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0008666444,.0011555259,.0014705709,.0018117795,.0021791516,.0025726873,.0029923865,.0034382492,.0039102756,.0043823021,.0048543285,.0053263549,.0057983808,.0062704072,.0067424336,.0072144601,.0076864865,.0081585124,.0086305393,.009111857,.0096024657,.0101023652,.0106115565,.0111300386,.0116578117,.0123606436,.0132292425,.0142636076,.0153780393,.016572535,.0178470984,.0191632919,.0203553531,.0214272738,.0223790538,.0232963935,.0241792947,.0250277575,.0257578623
CMR,Cameroon,https://www.countryflags.io/cm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0066583748,.009004469,.0114771985,.0139499288,.0164226592,.0188953876,.021368118,.0238408484,.0263135768,.0287863072,.0312590376,.033731766,.0362044983,.0397791304,.0444556661,.0502341054,.0571144447,.0650966913,.074180834,.0843668878,.0945529342,.104738988,.1149250343,.1251110882,.1352971345,.1454831809,.1545065045,.1623671055,.1690649688,.1746001095,.1789725274,.1821822226,.1844311506,.1868820488,.1895349026,.1931987405,.1978735477,.2035593241,.2111680806,.2204978615,.2305100411,.2412046194,.2517726123,.2622139752,.2725287676,.2806281447
CIV,Cote d'Ivoire,https://www.countryflags.io/ci/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0049377554,.0066039981,.0088557061,.0134024294,.01858861,.0244142506,.0308793467,.0379717052,.0449563637,.0524128601,.0582885891,.0642322749,.0702575892,.0763935968,.0819222853,.0873626471,.0922810286,.097280331,.102277346,.1072128266,.1124691293,.1177416667,.1232464239,.129678905,.1366692632,.1441855878,.1522449851,.1605494171,.1695248485,.1783045381,.1854738146,.1919453293,.1978410035,.2067169994,.2172751874,.2282168865,.2418412566,.2581482828,.2763353586,.2958219647,.3135317862,.3289428055,.3437446952,.3577316701,.3709037602,.3832609653,.3956894279,.4078403413,.4213383794,.4350472689,.447250247,.4610854685,.4766560495,.4944314063,.5148394704,.5386329889,.5638779402,.5916615725,.6243385077,.6614118814,.7040024996,.7534142733,.8066018224,.8632808924,.9194755554,.975034833,1.029196262,1.074954748,1.112422347,1.151572824,1.192119956,1.233728766,1.282443047,1.338600636,1.408775449,1.49194634,1.578608036,1.665474892,1.751577616,1.825677514,1.894695878,1.957167983,2.007485151,2.043186426,2.071403742,2.096820116,2.119288683
CHN,China,https://www.countryflags.io/cn/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1480904371,.1615532041,.1750159711,.1884787381,.2019415051,.2154042721,.2288670391,.2423298061,.255792588,.2692553401,.282718122,.2993862927,.3192599118,.3423389494,.3686233759,.3981132507,.4308085442,.4667092562,.5026099682,.5385106802,.5718470812,.6026191115,.6308267713,.6564701796,.6843115091,.7143509388,.7465882897,.7835879922,.8253500462,.8718744516,.9231612086,.978502512,1.037898421,1.101348877,1.168853998,1.240413547,1.31602788,1.39569664,1.467146039,1.530375957,1.585386515,1.632177591,1.692205071,1.765468836,1.851969123,1.95124054,2.063283205,2.188097239,2.325682402,2.454583168,2.574799061,2.67687583,2.769497871,2.852665186,2.926377773,2.990635633,3.045438528,3.090786934,3.136135101,3.181483507,3.226831675,3.272179842,3.317528248,3.362876415,3.408224821,3.453572989,3.498921394,3.544269562,3.589617729,3.634966135,3.68296504,3.733614683,3.786915302,3.842866421,3.901468277,3.962720633,4.026623726,4.090527058,4.154430389,4.218333721,4.282237053,4.346140385,4.410043716,4.473947048,4.545775414,4.625529766,4.713209629,4.808815002,4.912345886,5.02380228,5.154357433,5.296086788,5.445235252,5.608242035,5.810469151,6.058457375,6.340134621,6.636623383,6.949492931,7.276127815,7.624480724,7.986257076,8.358917236,8.710333824,9.052487373,9.379081726,9.699419022,9.999445915,10.29212952,10.57236004,10.85745239,11.13822746,11.43698215,11.7416563,12.05086422,12.34202957,12.61117172,12.87107277,13.12529087,13.36217403,13.60144711,13.85762405,14.14161968,14.43625164,14.74910069,15.0852747,15.43881512,15.81860352,16.22596359,16.65923309,17.16163826,17.67550087,18.19285011,18.70998573,19.20868683,19.67767334,20.13177681,20.57450294,21.05844498,21.56073761,22.10498238,22.70095444,23.36404037,24.07360268,24.81630707,25.58971977,26.43729591,27.35047531,28.30432701,29.28122711,30.30478668,31.35831833,32.42800522,33.49394989,34.57365799,35.71247864,36.9147644,38.12166595,39.34893417,40.61779022,41.93395233,43.31064224,44.69737244
CHL,Chile,https://www.countryflags.io/cl/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.037033163,.0433098525,.0459421128,.0461793281,.0461793281,.0464882441,.0478978083,.0494637378,.051029671,.0525956005,.05416153,.0557274632,.0569844767,.0571408421,.057926476,.0639857799,.0726620927,.0814070553,.0901520103,.1073147058,.1392412335,.1774780154,.2127751559,.2457695454,.2786952853,.3116210103,.3372121155,.3485092521,.3527371883,.3546310961,.3562145829,.3577988148,.3593830764,.3598842025,.369974643,.509980917,.7843300104,1.187830687,1.612576246,2.043909073,2.653140783,3.452030182,4.335196495,5.277867794,6.266387463,7.256198406,8.242828369,9.254338264,10.23393917,11.14274311,11.9761076,12.74286747,13.49444199,14.24349785,14.87225151,15.40508747,15.8602972,16.2627449,16.61656952,16.97065544,17.32412529,17.6999836,18.13459969,18.74124718,19.51904678,20.46416473,21.42743111,22.39649391,23.52801895,24.81599236,26.17213821,27.6095047,29.10520363,30.61360931,32.12096786,33.68901825,35.28250504,36.84971237,38.35364914,39.79372025,41.22135544,42.64704132,43.94744492,45.1164093,46.17156219,47.13336563,48.0390625,48.93064117,49.8202095,50.7100296,51.63061905,52.59856415,53.63599014,54.51330948,55.38117981,56.24883652,57.13021469,57.98200226,58.79788589,59.56508255,60.4934082,61.43904495,62.3856926,63.29577255,64.20226288,65.1053772,65.98300934,66.83935547,67.69282532,68.54642487,69.36636353,70.14929962,70.89230347,71.6306076,72.36312866,73.09215546,73.81997681,74.55052185,75.26927185,75.98223877,76.66116333,77.26727295,77.86170197,78.45644379,79.01720428,79.57676697,80.14087677,80.70707703,81.31858826,81.94776154,82.57688904,83.22260284,83.88573456,84.55500031,85.22355652,85.90097046,86.56015778,87.21861267,87.87551117,88.52558899,89.16281891,89.82527924,90.37388611,90.94613647,91.52131653,92.14626312,92.81877899,93.53878021,94.26753998,95.12963867,96.00257111,96.87989044,97.73293304,98.3991394
CHE,Switzerland,https://www.countryflags.io/ch/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04744935,3.251892567,3.45469141,3.650767803,3.836935043,4.014222145,4.183939934,4.349029064,4.513390064,4.682142735,4.860463619,5.051207066,5.253565788,5.467031956,5.686700344,5.910348892,6.134057999,6.356018543,6.577270985,6.799025059,7.016755104,7.234532356,7.45161438,7.670062542,7.890912533,8.117954254,8.345304489,8.573446274,8.80038929,9.026446342,9.256487846,9.485783577,9.721363068,9.963912964,10.21361351,10.46258926,10.7123003,10.96383858,11.22221279,11.47649288,11.72857761,11.97689819,12.22485733,12.47078896,12.71350193,12.95360184,13.19478321,13.43865299,13.68482399,13.93177795,14.1774931,14.42945194,14.68731117,14.95637512,15.23231506,15.51911354,15.8111639,16.11273384,16.42622185,16.7521534,17.08230019,17.41653633,17.71039391,17.99902534,18.28213882,18.52237511,18.75938034,19.0042572,19.26625443,19.58805656,19.92384338,20.26545143,20.66868019,21.09672546,21.54706955,22.00618362,22.47588348,22.95118904,23.42960548,23.92069054,24.42857361,24.96052361,25.5190258,26.09617996,26.6871376,27.28991127,27.89911461,28.52225876,29.153368,29.78114128,30.40518379,31.03466988,31.66274643,32.29627228,32.9317627,33.57695389,34.2491188,34.95413589,35.67611694,36.41065979,37.17745972,37.9761734,38.80654907,39.57398224,40.33684158,41.10471344,41.87323761,42.64691162,43.42816162,44.22509003,45.11463165,46.03533173,46.96059799,47.8951416,48.777668,49.65787125,50.52867126,51.39324188,52.25711441,53.13056946,54.0110054,54.81017685,55.45440292
CAN,Canada,https://www.countryflags.io/ca/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0180255268,.0260674115,.0360441133,.0484055094,.0631300136,.0763233155,.0904028788,.1056462601,.120519951,.1374279112,.1563377827,.1764546335,.1989646703,.2222160101,.2460220903,.2762012184,.3088660538,.3471144438,.3940928578,.4545636773,.5268481374,.6060946584,.6914108992,.7813462019,.8722656369,.9648029804,1.060033798,1.155271292,1.25208497,1.350624919,1.452843785,1.559639573,1.66733706,1.771004915,1.870443106,1.965163589,2.052009821,2.134815216,2.210019112,2.278315306,2.340223551,2.39842391,2.452693462,2.504945278,2.551107883,2.593568325,2.633675098,2.674422979,2.71765995,2.763945818,2.811460018,2.86400938,2.922917128,2.987149954,3.056130409,3.129647255,3.205051899,3.275989294,3.347075701,3.414584637,3.480016708,3.550344706,3.627022028,3.713171959,3.819318771,3.934025288,4.058604717,4.195468903,4.339812279,4.488790035,4.639397621,4.789005756,4.947740555,5.11702776,5.293571472,5.477249146,5.665830135,5.858629704,6.062044621,6.264437199,6.468593121,6.680578709,6.902236462,7.135225773,7.381742954,7.642893791,7.923558235,8.227603912,8.554124832,8.900745392,9.258749962,9.616345406,9.982281685,10.34926224,10.72854614,11.12083817,11.53394604,11.95984936,12.40689278,12.86975098,13.35070419,13.85050392,14.35662365,14.84087086,15.33835888,15.82338333,16.30685806,16.80327797,17.30433464,17.82696152,18.40992355,19.01004601,19.63610077,20.32055664,21.03092003,21.76672935,22.51951027,23.27370453,24.03127098,24.79629517,25.53356743,26.25833893,26.99051094,27.74351501,28.51497841,29.29880905,30.09463882,30.89044952,31.69340706,32.47524261,33.23591995,33.96577072,34.67477036,35.36112595,36.03332138,36.69634247,37.36780548,38.05893326,38.79330444,39.56417465,40.3706665,41.22133255,42.09783936,42.99861145,43.91347122,44.84218979,45.78541565,46.7485199,47.73067093,48.7063179,49.68543625,50.66602325,51.66656876,52.67630386,53.68273544,54.67564011,55.6582489,56.61985779,57.58581924,58.54221344,59.48241425,60.42519379,61.38155746,62.35749435
CAF,Central African Republic,https://www.countryflags.io/cf/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0743234083,.0943332985,.1143431887,.1343530715,.1543629616,.1743728518,.194382742,.2143926322,.2344025224,.2544124126,.2744222879,.294432193,.3144420683,.3344519734,.3516032994
BWA,Botswana,https://www.countryflags.io/bw/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2153550833,.2871401012,.3589251339,.4248579741,.4849386215,.5391670465,.5875433087,.6300674081,.6667392254,.6975589395,.7392535806,.7918232679,.855267942,.9327077866,1.024142861,1.129573107,1.248998523,1.363624334,1.473450422,1.578476906,1.673895597,1.759706497,1.835909605,1.902504921,1.961264849,2.012189388,2.055278778,2.091908455,2.122078419,2.145788908,2.163039923,2.180810452,2.199100733,2.217910528,2.237552404,2.258025885,2.279331207,2.301468611,2.326201916,2.353531837,2.383457899,2.434619665,2.507016897,2.600650072,2.715518713,2.861401558,3.038298368,3.246209145,3.479072571,3.736888647,4.019657612,4.32737875,4.625213623,4.913161755,5.191223145,5.435907841,5.647215843,5.825146675,5.969700336,6.087368488,6.178150177,6.242045403,6.28996706
BTN,Bhutan,https://www.countryflags.io/bt/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.46583176,41.05541229,48.13399887,53.50330353,57.1693306,59.60737228,61.05055237,61.75692749,62.13183594,62.40496063,62.54683685,62.68609619,62.82009125,62.93530273,63.03930283,63.13069153,63.21249771,63.29259872,63.35372543,63.39712906,63.4401741,63.47280121,63.4969635,63.51938629,63.5412178,63.56311035,63.58486938,63.60198593,63.62046814,63.63802338,63.65353394,63.66890717,63.68070602,63.6927681,63.70666885,63.72138214,63.7399025,63.75870514,63.77870178,63.79686356,63.81485367,63.83206558,63.84739685,63.85786819,63.8682251,63.87741089,63.88708878,63.89511871,63.90144348,63.90885544,63.91824722,63.92722321,63.93680573,63.94532776,63.95390701,63.96259689,63.97032547,63.97537994,63.97924423,63.98248291,63.98509598,63.98643875
BRN,Brunei Darussalam,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4186185002,.5631867647,.7055237293,.8494924903,1.011877894,1.147687435,1.264480948,1.380275488,1.492972732,1.607068777,1.728008509,1.828217268,1.935552716,2.069231033,2.202542782,2.342082262,2.470964909,2.599481106,2.727630854,2.848320961,2.9619174,3.074148417,3.181325674,3.283449411,3.383766174,3.48227644,3.587080956,3.708636761,3.851406813,4.016031742,4.202511787,4.381756783,4.624302387,4.905146599,5.162097931,5.387064457,5.595814705,5.788348675,5.993756771,6.141502857,6.240945816,6.384507179,6.572186947,6.803985119,7.109530449,7.400869846,7.778511524,8.247917175,8.780753136,9.374123573,9.910967827,10.4714241,11.03187943,11.49182701,11.84580421
BRB,Barbados,https://www.countryflags.io/bb/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.915998459,4.643588543,5.408806324,6.229295254,7.115869522,8.073862076,9.116082191,10.21606445,11.31430244,12.37077522,13.33170891,14.18688488,14.92683506,15.53172302,16.06509399,16.47715569,16.80220222,17.07152939,17.28388977,17.40848541,17.54349709,17.69166756,17.87786293,18.12077522,18.40759468,18.78193092,19.24173927,19.71585083,20.1874218,20.61862373,21.0240078,21.36118889,21.58984756,21.76343536,21.89243317,21.98970222,22.08588982,22.13323593,22.18030739,22.22680664,22.22924995,22.2314167,22.23330688,22.2349205,22.2364254,22.23737335,22.28272629,22.38883209,22.49514771,22.60381508,22.71483421,22.82820702,22.94393158,23.05631638,23.18654442,23.36680984,23.60782814,23.85268402,24.1075573,24.37075424,24.60738564,24.77688599,24.93826294,25.07940483,25.21860313,25.35187149,25.48050499,25.59971809,25.71619034,26.63466072,27.59733772,28.65959358,29.83184052,31.16058159,32.6451149,34.22419357,35.03222275,35.7948494,36.55234146,37.29558182,37.99586105,38.6485939,39.27959824,39.85044479,40.42931747,40.98242569,41.52740479,42.06900024,42.62031174,43.15123749,43.7217865,44.29537582,44.82919693,45.329422,45.80647659,46.22491837,46.66080475,47.06534195,47.43743515,47.77628708,48.0545845
BRA,Brazil,https://www.countryflags.io/br/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0288913753,.0655673146,.1068014503,.1545069665,.2116181552,.2867291868,.3763693869,.473359704,.5733018517,.6735099554,.7706056237,.869063139,.963984549,1.074615002,1.170563102,1.265917778,1.366827369,1.467846632,1.572032094,1.681057811,1.772020817,1.882588029,2.000151873,2.114949703,2.230100632,2.3521595,2.472409248,2.595157862,2.720578194,2.835696459,2.952580929,3.070864677,3.185925722,3.299691916,3.408287525,3.515130997,3.618035555,3.719159365,3.817165375,3.922463179,4.040151596,4.172504425,4.313498497,4.442108154,4.565748692,4.689855099,4.790980816,4.864988804,4.933269024,5.0001297,5.078856945,5.159071445,5.268900394,5.402919292,5.561129093,5.716110706,5.865208149,6.009584904,6.155498981,6.306970119,6.506131649,6.728576183,6.970257759,7.222400665,7.497921467,7.780595303,8.051047325,8.256556511,8.475614548,8.703221321,8.948740005,9.183189392,9.412553787,9.67708683,9.992730141,10.33659267,10.68350792,11.03149223,11.41286945,11.79963779,12.17282867,12.71507835,13.22698212,13.70666695,14.15611553,14.57127666,14.9945097,15.42568302,15.63065052,15.79123878,15.99653339,16.32302666,16.67045975,17.01691628,17.37371254,17.80757523,18.2812233,18.75623322,19.13719749,19.49903297,19.8500042,20.1893158,20.53747559,20.89088821,21.20136261,21.48620415,21.75917816,22.03393364,22.26602936,22.46514702,22.66994476,22.92676544,23.28261566,23.66472626,24.04457092,24.47143173,24.89009285,25.29317284,25.67864037,26.0484848,26.48705864,27.02288437,27.60668182,28.24832535,28.89415359,29.52898407,30.13705826,30.67324638,31.11379242,31.47513008,31.78227806
BOL,Bolivia,https://www.countryflags.io/bo/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0073497589,.0128685264,.0194113981,.0269594975,.0355115645,.0444699116,.0531802103,.0604546294,.0677290484,.0745814964,.0810119733,.0870204791,.0926070139,.0977715775,.1025141701,.1068347916,.1111554131,.1154760346,.1197966561,.1241172776,.1284378916,.1327585131,.1370791346,.1413997561,.1457203776,.1500409991,.1543616205,.158682242,.1628612727,.166624397,.169877246,.2808176875,.3920506537,.5091605186,.6344788671,.7691476941,.9104062319,1.057678223,1.097446918,1.13684833,1.174275279,1.208197951,1.238024831,1.267795086,1.302818775,1.3397789,1.37785399,1.426143885,1.491657615,1.576729059,1.680203199,1.798719168,1.919496298,2.039551258,2.159874201,2.274690628,2.382884741,2.483469963,2.560093164,2.633908987,2.708393097,2.788701773,2.874987602,2.968441963,3.072489977,3.203073025,3.337327957,3.473145485,3.608770609,3.744632244,3.880402088,4.014546394,4.148749352,4.28448534,4.420649052,4.559033871,4.699101925,4.837530613,4.978942871,5.125688553,5.276986122,5.429718971,5.594884396,5.778263092,5.986736774,6.201846123,6.418688774,6.65969944,6.914815903,7.15377903,7.388977528,7.614686012,7.835896492,8.050881386,8.238554001,8.409006119,8.575628281,8.717258453,8.830225945,8.927744865,9.011541367,9.133180618,9.264363289,9.384838104,9.601459503,9.851758957,10.13061428,10.43802547,10.76906013,11.1064682,11.49515247,11.8261776,12.18082047,12.55666447,12.95360565,13.29728413,13.62988853,13.96492863,14.30738258
